x [px], y [px], t [s], nPhotons [1], PSD value, t_relToExtTrigger [s]
 251.89,   46.71, 7.544634359375e-01,  23.0, 3.184660794837e-02, nan
 225.50,   76.37, 7.544808437500e-01,   6.0, 8.130302916667e-02, nan
 256.51,   45.81, 7.545393984375e-01,   2.0, 2.191341250000e-02, nan
 120.50,   48.02, 7.559797343750e-01,  15.0, 1.691314354167e-02, nan
 138.98,   21.83, 7.559827515625e-01, 134.0, 3.180324119520e-01, nan
 224.76,   50.94, 7.596054515625e-01,   2.0, 4.614324921875e-02, nan
  70.20,  171.89, 7.604652640625e-01,   2.0, 2.197734375003e-05, nan
 244.02,  105.90, 7.639425781250e-01,  38.0, 9.783872676809e-02, nan
  41.06,   89.70, 7.670916062500e-01,   9.0, 4.234230000000e-02, nan
  34.76,  196.62, 7.679101625000e-01,   3.0, 7.211167083333e-02, nan
  90.93,  101.08, 7.688969921875e-01,  15.0, 1.118418284375e-01, nan
  74.82,  197.92, 7.711464734375e-01,   3.0, 2.334029687500e-02, nan
 113.34,   25.41, 7.729297046875e-01,  20.0, 2.698132343750e-02, nan
 124.39,   25.73, 7.729384031250e-01,   5.0, 2.165321125000e-02, nan
  18.69,  131.34, 7.786869062500e-01,  43.0, 4.105943110465e-02, nan
 144.45,  194.66, 7.789670750000e-01,   2.0, 3.411793125000e-02, nan
 116.43,  167.58, 7.789675859375e-01,   6.0, 1.102178403646e-01, nan
 147.23,  198.57, 7.789716812500e-01,   2.0, 3.410192500000e-02, nan
 164.98,   38.25, 7.794447921875e-01, 179.0, 4.064606681390e-01, nan
  90.73,  191.03, 7.820692453125e-01,   2.0, 1.013445000000e-02, nan
 118.75,  221.88, 7.830382765625e-01,  43.0, 1.835969102108e-01, nan
  45.54,  223.63, 7.879181609375e-01,   4.0, 7.579559531250e-02, nan
  83.29,  231.54, 7.893914421875e-01, 165.0, 3.567027983428e-01, nan
 156.65,  136.28, 7.902202187500e-01,  38.0, 2.144540371299e-01, nan
 169.38,  169.93, 7.902210562500e-01,   2.0, 1.954273828125e-02, nan
  22.67,  233.11, 7.917696109375e-01,   2.0, 3.246054453125e-02, nan
   7.85,  234.04, 7.922400312500e-01,   2.0, 4.361864531250e-02, nan
 233.39,   19.06, 7.936239578125e-01,  14.0, 5.140251886161e-02, nan
 225.93,   19.05, 7.940815593750e-01,  11.0, 4.691442244318e-02, nan
  23.08,  165.59, 7.968476609375e-01,  16.0, 2.276538646484e-01, nan
 111.78,  220.27, 7.976079687500e-01,   5.0, 6.728174718750e-02, nan
 194.20,  169.36, 7.977546015625e-01,  25.0, 1.401503415000e-01, nan
 174.96,   86.87, 7.990976031250e-01,   3.0, 1.582387343750e-02, nan
 183.78,   99.18, 7.991114765625e-01,   2.0, 8.846054687500e-03, nan
 107.30,   24.54, 7.992452625000e-01,   3.0, 2.762500000001e-05, nan
  87.61,  120.68, 8.001995328125e-01,  12.0, 1.266383850260e-01, nan
  59.25,  209.95, 8.002218671875e-01,   3.0, 6.362840260417e-02, nan
  94.22,   80.91, 8.011670156250e-01,   4.0, 9.712134257813e-02, nan
 171.49,  202.38, 8.029220406250e-01,   2.0, 3.206988515625e-02, nan
 181.79,  192.71, 8.029232828125e-01,   2.0, 3.382233906250e-02, nan
 167.61,  199.54, 8.029305515625e-01,   3.0, 7.670723958334e-04, nan
 152.82,  247.31, 8.029314171875e-01,  75.0, 2.023622752500e-01, nan
  18.46,  130.16, 8.053069437500e-01,  31.0, 3.778312500000e-04, nan
  20.31,  127.66, 8.053105062500e-01,   9.0, 4.609710590278e-03, nan
  16.80,  122.26, 8.053144953125e-01,   4.0, 5.383351562500e-04, nan
   8.40,  130.04, 8.053243343750e-01,   2.0, 1.720621093750e-03, nan
  24.44,  203.76, 8.053654500000e-01,   5.0, 1.635495968750e-02, nan
  35.53,  209.78, 8.053697796875e-01,   2.0, 4.007353203125e-02, nan
  12.91,   92.32, 8.055916156250e-01,  24.0, 3.685963899740e-02, nan
  13.86,  104.22, 8.061449578125e-01,   4.0, 2.574360000000e-02, nan
   4.10,  232.71, 8.108349734375e-01,   2.0, 3.431866718750e-02, nan
 220.02,  123.06, 8.129610828125e-01,   6.0, 6.790839843750e-03, nan
 222.46,  128.16, 8.129637937500e-01,   2.0, 3.184086093750e-02, nan
 206.76,  109.99, 8.130062125000e-01,   2.0, 9.036171093750e-03, nan
  49.59,   77.71, 8.133489109375e-01,  11.0, 1.487012365057e-01, nan
 240.65,  107.84, 8.137070406250e-01,   7.0, 4.548559620536e-02, nan
 162.92,   47.00, 8.140128859375e-01,  31.0, 2.319874477823e-01, nan
  43.35,   99.04, 8.146892421875e-01,   3.0, 5.617291666667e-05, nan
  31.32,   83.06, 8.146938359375e-01,   3.0, 5.728869270833e-02, nan
 175.69,   58.08, 8.206043937500e-01,   2.0, 4.535805937500e-02, nan
   9.61,  177.40, 8.206779531250e-01,   5.0, 5.917665343750e-02, nan
 171.27,  158.19, 8.214174843750e-01,   2.0, 1.367453125000e-04, nan
 106.66,   97.54, 8.257099375000e-01,   2.0, 4.451271640625e-02, nan
 200.27,   60.87, 8.346381265625e-01,  14.0, 6.576782689732e-02, nan
 216.23,  149.35, 8.366026156250e-01,   4.0, 4.508593750008e-06, nan
  11.29,   78.75, 8.396679468750e-01,   4.0, 2.815771406250e-02, nan
 224.30,   13.01, 8.436939687500e-01,   6.0, 3.403667187500e-03, nan
 227.51,   19.41, 8.436941453125e-01,   2.0, 1.181640624998e-05, nan
 107.56,   95.13, 8.437212343750e-01,  80.0, 2.433503509766e-01, nan
 229.09,   -2.59, 8.438577828125e-01,   1.0, 0.000000000000e+00, nan
  80.92,  218.99, 8.473190187500e-01,   5.0, 9.495878593750e-02, nan
 217.84,   90.19, 8.510897437500e-01,   2.0, 1.635546874995e-05, nan
 223.50,   81.25, 8.510938078125e-01,   2.0, 1.584831406250e-02, nan
 184.14,  166.44, 8.523184031250e-01,   3.0, 6.195573333333e-02, nan
 245.53,  157.95, 8.549259984375e-01,  61.0, 1.945512167264e-01, nan
 251.13,  106.36, 8.592808921875e-01,   5.0, 4.160999687500e-03, nan
 115.68,  178.22, 8.608671359375e-01,   1.0, 0.000000000000e+00, nan
  99.51,  218.16, 8.681509781250e-01,  17.0, 2.269802156250e-01, nan
  93.46,  220.16, 8.681513421875e-01,   2.0, 4.376497500000e-02, nan
 158.06,  134.55, 8.698929578125e-01,   4.0, 9.292303632812e-02, nan
 197.10,  172.81, 8.705672171875e-01,  13.0, 6.280044002404e-02, nan
 194.19,  244.77, 8.723451671875e-01, 261.0, 1.297277266343e-01, nan
 156.68,  243.43, 8.723458734375e-01,   4.0, 5.489964062500e-03, nan
 192.56,  237.26, 8.723462968750e-01, 116.0, 1.923510338093e-01, nan
 175.51,  249.85, 8.723598171875e-01,   5.0, 6.689622406250e-02, nan
 141.89,  162.16, 8.781162984375e-01, 111.0, 3.899313150197e-01, nan
 180.12,  159.04, 8.783380453125e-01,  44.0, 1.881343821733e-01, nan
  40.70,  110.25, 8.791937390625e-01,  88.0, 1.962676442827e-01, nan
 115.58,  229.50, 8.811563796875e-01,   1.0, 0.000000000000e+00, nan
 131.64,  217.81, 8.811760171875e-01,   1.0, 0.000000000000e+00, nan
  -0.38,  159.47, 8.812391109375e-01,   2.0, 3.466093749999e-05, nan
  -2.70,  162.05, 8.812471328125e-01,   2.0, 4.742097656250e-03, nan
  69.00,   89.76, 8.819170562500e-01, 281.0, 5.962586480649e-01, nan
  70.46,   11.52, 8.820044546875e-01, 138.0, 2.605770480978e-01, nan
 209.50,  245.26, 8.833905468750e-01,  31.0, 1.825704921875e-01, nan
 116.32,  191.13, 8.837066046875e-01,  12.0, 1.068391352865e-01, nan
 117.61,   33.77, 8.839471000000e-01,  27.0, 9.504799618056e-02, nan
 182.30,  239.30, 8.846746500000e-01,   5.0, 4.023807187500e-02, nan
  15.36,  170.40, 8.939125000000e-01,   3.0, 7.039498177083e-02, nan
   2.37,  184.79, 8.939208156250e-01,  23.0, 1.736245531250e-01, nan
  18.81,  136.37, 8.939310406250e-01,  15.0, 1.520268922917e-01, nan
  61.38,   46.13, 8.951351687500e-01,  14.0, 1.048934760045e-01, nan
  41.06,   88.19, 8.973086953125e-01,   3.0, 5.257476718750e-02, nan
 132.20,   64.96, 8.975772343750e-01,   2.0, 4.558885781250e-02, nan
 250.43,  203.51, 8.977344515625e-01,  59.0, 1.035084698093e-01, nan
  82.53,   64.80, 8.997615921875e-01,   1.0, 0.000000000000e+00, nan
 102.19,   55.96, 8.997868937500e-01,   2.0, 4.558321093750e-02, nan
 197.92,   65.62, 9.002540250000e-01,   3.0, 8.099661458333e-04, nan
 221.55,   46.69, 9.002894531250e-01,  51.0, 7.212030257353e-02, nan
 149.11,   21.90, 9.020202484375e-01, 259.0, 6.931044891832e-01, nan
  75.67,    9.96, 9.037385703125e-01,   6.0, 3.239299401042e-02, nan
  85.14,    4.65, 9.037455171875e-01,   3.0, 3.622901041667e-04, nan
  88.32,   30.44, 9.037473562500e-01,   3.0, 4.120782447917e-02, nan
  64.44,   14.76, 9.037583921875e-01,  33.0, 2.738181548295e-01, nan
  25.16,   18.98, 9.070480328125e-01,  41.0, 9.921585316311e-02, nan
 159.36,   25.48, 9.101330921875e-01,   6.0, 1.310183317708e-01, nan
 145.32,  254.39, 9.126999703125e-01,   7.0, 7.751434575893e-02, nan
 210.97,   53.76, 9.130715406250e-01,   2.0, 3.847510468750e-02, nan
 145.68,   22.54, 9.134484343750e-01,  16.0, 1.566616322266e-01, nan
 158.03,   52.94, 9.134499203125e-01,   2.0, 1.478820312500e-04, nan
   4.46,   72.59, 9.141741562500e-01, 183.0, 2.598640146175e-01, nan
  10.04,  133.31, 9.170386671875e-01, 150.0, 2.169561670417e-01, nan
 149.24,  236.20, 9.170938171875e-01,  20.0, 1.018145110156e-01, nan
  69.68,  253.63, 9.180616125000e-01,  30.0, 1.664430677083e-03, nan
  66.94,  254.06, 9.180625046875e-01,   3.0, 1.284350052083e-02, nan
  77.55,  257.17, 9.180629890625e-01,   1.0, 0.000000000000e+00, nan
  66.86,   31.13, 9.231473234375e-01,   3.0, 6.725947968750e-02, nan
  28.51,   99.96, 9.243228890625e-01,  97.0, 3.547722416076e-01, nan
   9.90,  111.32, 9.267253187500e-01,  37.0, 7.877593239020e-02, nan
 241.85,   59.06, 9.285477843750e-01,   6.0, 7.551129635417e-02, nan
 200.59,  251.10, 9.333079484375e-01,   7.0, 4.848964017857e-02, nan
 188.13,  257.12, 9.333114531250e-01,   2.0, 4.859375000166e-07, nan
 213.98,  224.08, 9.333125390625e-01,  43.0, 1.462783583576e-01, nan
 202.27,  241.03, 9.333251562500e-01,   2.0, 2.896245468750e-02, nan
 198.27,  224.10, 9.337072796875e-01,  32.0, 1.778989463867e-01, nan
 196.13,  161.11, 9.382055484375e-01,   3.0, 2.844947916669e-05, nan
  53.84,   49.69, 9.404220437500e-01,   2.0, 2.613521093750e-02, nan
  66.78,   68.29, 9.404260546875e-01,   2.0, 1.787225625000e-02, nan
  54.91,   70.99, 9.405696390625e-01,   2.0, 3.169351562500e-02, nan
 121.83,  106.98, 9.414445343750e-01,  21.0, 1.281640238839e-01, nan
 116.89,  136.44, 9.414504625000e-01,   8.0, 8.329821269531e-02, nan
 122.62,  137.98, 9.414548437500e-01,   3.0, 6.231561458333e-02, nan
 124.18,  141.74, 9.416613250000e-01,   2.0, 4.662655390625e-02, nan
 152.77,   97.90, 9.417648328125e-01,  18.0, 1.556620593750e-01, nan
  32.09,  198.20, 9.433646140625e-01,  12.0, 1.554718183594e-01, nan
  32.57,   45.55, 9.444997484375e-01,   5.0, 7.382812875000e-02, nan
 241.31,  155.61, 9.513268125000e-01,   5.0, 8.801663093750e-02, nan
 207.34,  110.96, 9.513311703125e-01,  18.0, 1.277513417535e-01, nan
 245.40,  168.48, 9.513629968750e-01,   9.0, 1.439563548611e-01, nan
 212.37,  119.54, 9.525120640625e-01,  75.0, 1.928270633333e-01, nan
 136.18,  108.33, 9.533336515625e-01,  12.0, 6.344033971354e-02, nan
  63.46,  141.58, 9.575432656250e-01,  58.0, 9.660261163793e-02, nan
  80.98,  106.60, 9.579194781250e-01,  65.0, 1.506430202163e-01, nan
 117.74,  116.95, 9.597661343750e-01,  68.0, 2.997106046186e-01, nan
 172.84,  137.38, 9.608949390625e-01,   3.0, 2.958802083330e-05, nan
 151.48,  134.37, 9.610376453125e-01,   2.0, 3.163083046875e-02, nan
  76.19,  114.59, 9.636557812500e-01,  10.0, 1.478236017188e-01, nan
 229.66,   51.97, 9.646942984375e-01,  11.0, 1.228144715909e-02, nan
 243.31,   50.44, 9.646970718750e-01,   7.0, 1.860818459821e-02, nan
 227.49,   52.53, 9.646987359375e-01,   2.0, 1.107859296875e-02, nan
 244.36,  210.74, 9.713354359375e-01,  25.0, 3.506625556250e-02, nan
 224.59,  221.72, 9.713367250000e-01,  13.0, 6.715255961538e-02, nan
 218.23,  218.06, 9.713370734375e-01,   2.0, 9.340844531250e-03, nan
 237.08,  202.88, 9.713489109375e-01,   4.0, 3.191661015625e-02, nan
 245.10,  220.00, 9.714099734375e-01,   4.0, 4.795308906250e-02, nan
 127.97,   27.67, 9.724228812500e-01,  20.0, 3.211130929687e-02, nan
 112.94,   27.72, 9.724273906250e-01,   5.0, 2.430735000000e-03, nan
 116.50,   33.53, 9.724293781250e-01,   2.0, 2.691171875002e-05, nan
 120.03,   16.52, 9.724786328125e-01,   2.0, 1.971062500000e-04, nan
 194.82,   73.14, 9.731080093750e-01,  37.0, 1.395840592061e-01, nan
 252.64,  202.20, 9.745837937500e-01,  10.0, 1.731239781250e-02, nan
 250.76,  192.10, 9.756524484375e-01,  14.0, 4.807052790179e-03, nan
 260.45,  200.80, 9.756713234375e-01,   3.0, 1.126318020833e-02, nan
  54.03,   87.87, 9.761534625000e-01,   2.0, 9.101562500335e-07, nan
 241.14,  181.72, 9.764079750000e-01,   5.0, 4.863580156250e-02, nan
  86.23,  127.71, 9.767995171875e-01,  16.0, 1.394863781250e-01, nan
 161.62,   68.69, 9.777943593750e-01,   7.0, 1.089894611607e-01, nan
   1.85,   70.82, 9.810074703125e-01,  16.0, 1.357669856445e-01, nan
 241.56,  173.49, 9.810373484375e-01,   3.0, 6.530687916667e-02, nan
 246.11,   63.28, 9.864041015625e-01,   4.0, 7.512929687503e-05, nan
   4.75,  180.51, 9.870271875000e-01,   4.0, 5.412998671875e-02, nan
   2.70,  166.58, 9.870727468750e-01,   2.0, 3.614580468750e-02, nan
  73.80,  166.25, 9.914357078125e-01, 286.0, 4.761954039663e-01, nan
  66.73,  210.14, 9.914422187500e-01,   2.0, 2.636194140625e-02, nan
 149.31,   47.04, 9.922303125000e-01,   2.0, 4.404279765625e-02, nan
 249.47,  216.29, 9.925256281250e-01,   2.0, 1.694752031250e-02, nan
  55.76,   35.30, 9.925808921875e-01,   1.0, 0.000000000000e+00, nan
 144.20,  249.30, 9.959506796875e-01,   2.0, 5.695390624999e-05, nan
 148.45,  223.07, 9.959826562500e-01,   5.0, 4.049976375000e-02, nan
   8.73,  117.29, 9.960620578125e-01,   5.0, 7.515601562500e-03, nan
   4.32,   98.85, 9.960640421875e-01,   5.0, 2.092909625000e-02, nan
  19.43,  147.02, 9.960668531250e-01,  17.0, 2.338614362132e-01, nan
   2.36,  113.13, 9.960678015625e-01,   3.0, 1.860363020833e-03, nan
  13.89,  103.76, 9.960685906250e-01,   3.0, 6.700640104167e-03, nan
   6.46,  128.52, 9.960728062500e-01,   3.0, 2.990240156250e-02, nan
 149.63,   30.17, 9.965630968750e-01,   2.0, 4.870766640625e-02, nan
 133.61,   24.93, 9.968114140625e-01,   4.0, 9.587397343750e-02, nan
  22.12,  130.41, 1.000079228125e+00,   2.0, 4.003796328125e-02, nan
  26.60,   19.73, 1.001629984375e+00,  26.0, 1.558745649038e-02, nan
  17.12,   25.51, 1.001631970313e+00,   6.0, 3.781137057292e-02, nan
  37.74,  187.68, 1.002758353125e+00,  12.0, 1.252930345052e-01, nan
  59.91,  162.18, 1.002762004687e+00,  31.0, 1.125953452621e-01, nan
  13.32,   17.87, 1.003864232813e+00, 239.0, 4.465013840808e-01, nan
 140.90,  219.25, 1.006937959375e+00,   8.0, 3.167010214844e-02, nan
 121.37,  251.70, 1.006959225000e+00,   3.0, 2.285203125000e-04, nan
  81.60,  233.61, 1.007122373437e+00,  36.0, 1.079656806858e-01, nan
  15.85,  174.72, 1.008488365625e+00, 154.0, 3.136317411019e-01, nan
  68.98,  168.88, 1.008544396875e+00,  30.0, 1.157827492188e-01, nan
  45.25,  190.36, 1.008644800000e+00,   4.0, 8.725686132813e-02, nan
 153.17,   60.67, 1.008839503125e+00, 155.0, 4.146459080544e-01, nan
 167.52,   22.75, 1.008850775000e+00,  42.0, 2.142564454613e-01, nan
 184.66,   26.79, 1.008898904687e+00, 105.0, 1.922390314286e-01, nan
 180.18,  154.15, 1.010145540625e+00,  14.0, 8.661102946429e-02, nan
 154.08,  124.20, 1.010146254687e+00,   2.0, 6.602343749940e-06, nan
  41.67,  110.97, 1.013666506250e+00,   6.0, 3.566893671875e-02, nan
 196.61,  145.75, 1.014763787500e+00,   4.0, 6.519103085937e-02, nan
 209.24,  108.54, 1.014773385937e+00,   8.0, 6.925738691406e-02, nan
  65.72,  134.86, 1.015644704687e+00,  10.0, 6.954038125000e-02, nan
  75.23,  121.21, 1.015644754688e+00,   6.0, 8.183720390625e-02, nan
  90.28,  235.25, 1.015849992187e+00,  11.0, 9.602414062500e-02, nan
 198.16,   67.68, 1.016848912500e+00,  11.0, 5.318837713068e-02, nan
 150.47,   92.65, 1.020956045312e+00,   7.0, 8.801116093750e-02, nan
 141.12,   86.38, 1.020957179687e+00,   9.0, 8.015638211806e-02, nan
  97.95,  106.90, 1.021006232813e+00, 129.0, 3.198748461967e-01, nan
 152.77,  253.36, 1.021524470312e+00,  19.0, 9.604818478618e-02, nan
 157.90,  254.15, 1.022625900000e+00,   4.0, 7.292293242187e-02, nan
 102.86,   72.44, 1.022962914063e+00,   3.0, 6.553890416667e-02, nan
 199.94,   -2.31, 1.026129832812e+00,   1.0, 0.000000000000e+00, nan
  96.87,   63.65, 1.029372310937e+00,  85.0, 3.527596867647e-01, nan
 198.89,  219.94, 1.031656957812e+00,   5.0, 7.487601093750e-02, nan
 134.05,  250.17, 1.031801735938e+00,   2.0, 4.533718359375e-02, nan
 114.75,   43.62, 1.034801234375e+00,   4.0, 7.447634687500e-02, nan
  79.60,   18.49, 1.035172671875e+00,  20.0, 1.742554419531e-01, nan
  64.24,  152.35, 1.037421276562e+00,   5.0, 5.980629093750e-02, nan
  16.15,  199.35, 1.038520457813e+00,   6.0, 5.549174895833e-02, nan
  71.78,   32.44, 1.038758881250e+00,  13.0, 1.315583332933e-01, nan
  46.52,  198.94, 1.040748818750e+00,   4.0, 7.448319335937e-02, nan
 128.24,  211.90, 1.040917676562e+00,  36.0, 2.117939847222e-01, nan
 122.64,  219.14, 1.040920964062e+00,   2.0, 7.310250000000e-03, nan
 102.93,  227.82, 1.040924925000e+00,   2.0, 3.797489140625e-02, nan
 134.38,  210.80, 1.040936834375e+00,   2.0, 3.188536718750e-03, nan
  98.71,  226.47, 1.041017695312e+00,   2.0, 3.678175937500e-02, nan
   7.50,  182.47, 1.041522223437e+00,   2.0, 8.836409375000e-03, nan
 152.09,  258.62, 1.042010571875e+00,   2.0, 3.894540312500e-02, nan
 249.89,  156.91, 1.042924414063e+00,   9.0, 1.007569444438e-05, nan
  61.06,   53.23, 1.046239790625e+00,   7.0, 1.445318553571e-01, nan
  36.05,   86.82, 1.047415343750e+00,  12.0, 8.577819335937e-02, nan
  25.16,   96.36, 1.047718726562e+00,   3.0, 5.685665885417e-02, nan
  38.51,  120.27, 1.055222218750e+00,   2.0, 1.292578125001e-05, nan
 188.79,  171.92, 1.055328946875e+00,  28.0, 3.807530479911e-02, nan
 188.64,  169.12, 1.055330382813e+00,   7.0, 4.246431540179e-02, nan
  42.14,   97.84, 1.055344946875e+00,   2.0, 3.880340546875e-02, nan
 219.24,  224.36, 1.055352550000e+00,  92.0, 2.102591974015e-01, nan
 186.10,  171.97, 1.055525834375e+00,   9.0, 3.157982829861e-02, nan
 190.44,  162.35, 1.055615993750e+00,   2.0, 1.772121718750e-02, nan
 175.94,  164.17, 1.056502050000e+00,   3.0, 3.259779427083e-02, nan
  88.59,   97.87, 1.057869123437e+00,   2.0, 1.078898437500e-04, nan
 106.62,  131.26, 1.057872387500e+00,  33.0, 1.668207624053e-01, nan
  51.03,  152.71, 1.058369942187e+00,   4.0, 6.568749882813e-02, nan
  67.89,  159.17, 1.058372131250e+00,   2.0, 1.308893515625e-02, nan
  81.60,  157.47, 1.058465643750e+00,   4.0, 6.148586718750e-02, nan
 190.05,   78.93, 1.058480904687e+00,  49.0, 4.106802072704e-03, nan
 191.60,   89.06, 1.058481145313e+00,   4.0, 1.031187070312e-02, nan
 206.62,  108.92, 1.058482918750e+00,  86.0, 2.120320128089e-01, nan
 177.14,   82.46, 1.058486468750e+00,   3.0, 1.491360208333e-02, nan
 187.73,   79.76, 1.058489187500e+00,   3.0, 3.553783072917e-02, nan
 106.80,   99.26, 1.059464515625e+00,   2.0, 1.838913359375e-02, nan
 220.62,  200.71, 1.059740017187e+00,   6.0, 8.158116536458e-02, nan
  60.96,  187.66, 1.059935867187e+00,   3.0, 2.030960729167e-02, nan
 221.33,  193.32, 1.060077923437e+00,  19.0, 8.974945756579e-02, nan
  42.69,  221.75, 1.061571551562e+00,  14.0, 8.517555089286e-02, nan
  36.53,  221.06, 1.063341376562e+00,   5.0, 7.222083843750e-02, nan
  15.09,   63.80, 1.063927135937e+00,  39.0, 1.320450549279e-01, nan
  -2.62,   71.53, 1.063939181250e+00,   2.0, 4.600935937500e-02, nan
   6.20,   66.05, 1.063942610937e+00,   4.0, 9.058458945313e-02, nan
  13.32,   69.10, 1.063959464062e+00,   2.0, 4.911897656250e-02, nan
 116.29,  236.20, 1.064592550000e+00,   4.0, 7.159969375000e-02, nan
  76.01,   36.63, 1.065214240625e+00,   3.0, 8.253673802083e-02, nan
 127.85,  236.95, 1.066235048438e+00,   2.0, 4.350451640625e-02, nan
 197.98,   66.73, 1.068522532812e+00,   2.0, 2.471019921875e-02, nan
 216.68,  103.96, 1.068971006250e+00,   5.0, 1.974081250000e-04, nan
 206.68,  101.49, 1.068974121875e+00,   1.0, 0.000000000000e+00, nan
 154.21,   77.79, 1.075349371875e+00,   3.0, 2.423016302083e-02, nan
 145.55,   68.62, 1.075353432812e+00,   2.0, 2.023634140625e-02, nan
 129.49,  208.44, 1.082335676562e+00,   6.0, 8.730042005208e-02, nan
 114.69,  169.69, 1.083816453125e+00, 459.0, 6.148898070261e-01, nan
  12.36,  142.64, 1.088986331250e+00,  12.0, 1.078847904948e-01, nan
   8.11,  221.43, 1.090725845312e+00,   8.0, 8.470573691406e-02, nan
 189.95,  184.36, 1.091043923438e+00,   1.0, 0.000000000000e+00, nan
 156.81,  197.65, 1.097707860937e+00,   2.0, 3.006093750002e-05, nan
   2.10,  177.15, 1.097720418750e+00,   2.0, 4.404268437500e-02, nan
 247.12,   94.85, 1.101363675000e+00,  43.0, 1.017289298692e-02, nan
 253.34,  113.76, 1.101364071875e+00,  51.0, 2.880544276961e-02, nan
 251.95,   92.59, 1.101368198437e+00,   3.0, 3.228849427083e-02, nan
 254.74,   91.66, 1.101388032812e+00,   2.0, 1.669542578125e-02, nan
 251.36,  117.30, 1.101448206250e+00,  19.0, 2.483564432566e-02, nan
 252.73,  118.53, 1.101466145312e+00,  12.0, 1.959735911458e-02, nan
  34.25,   61.26, 1.102926415625e+00,   3.0, 2.399590416667e-02, nan
  40.77,   32.89, 1.103312721875e+00,   8.0, 1.125880537109e-01, nan
 154.84,  119.59, 1.104855237500e+00,   7.0, 8.682355223214e-02, nan
  50.44,  235.99, 1.106125454687e+00, 102.0, 3.475461626379e-01, nan
 164.60,  109.25, 1.107771237500e+00,   4.0, 1.103368117187e-01, nan
  12.37,   33.08, 1.108777812500e+00,   8.0, 1.206631072266e-01, nan
  61.00,  239.67, 1.109678406250e+00,  27.0, 4.444862615741e-03, nan
  59.33,  235.36, 1.109681212500e+00,   6.0, 5.165364583333e-05, nan
  54.95,  244.37, 1.109682012500e+00,   2.0, 1.792790000000e-02, nan
  43.73,  233.78, 1.109784303125e+00,   2.0, 2.081941015625e-02, nan
 105.35,   27.97, 1.112188354687e+00,   3.0, 1.795233854167e-03, nan
 110.71,   46.00, 1.112235251563e+00,   4.0, 7.127013710937e-02, nan
 168.88,   19.57, 1.112638695313e+00,  19.0, 9.507964835526e-02, nan
 199.27,  244.78, 1.116136573437e+00,   2.0, 4.256044765625e-02, nan
 169.28,   15.28, 1.117312707813e+00,  11.0, 9.196579659091e-02, nan
  91.54,  137.22, 1.117515053125e+00,   2.0, 3.125130156250e-02, nan
  43.18,   42.92, 1.118851771875e+00,   2.0, 3.714402421875e-02, nan
   6.00,  226.61, 1.119074267188e+00,  19.0, 4.248863717105e-02, nan
 120.38,  132.03, 1.119471400000e+00,  18.0, 1.184417879340e-01, nan
 166.14,   22.90, 1.119509551562e+00,   6.0, 7.635073828125e-02, nan
 170.50,   52.10, 1.120461632812e+00,  11.0, 9.972892144886e-02, nan
 205.93,  120.21, 1.120774512500e+00,  80.0, 1.404683333594e-01, nan
 105.65,   64.58, 1.121275039062e+00,   2.0, 4.212421406250e-02, nan
 262.74,  117.07, 1.122811148437e+00,   1.0, 0.000000000000e+00, nan
  41.46,   40.26, 1.123137582812e+00,   2.0, 3.500111562500e-02, nan
  22.74,  114.04, 1.124338171875e+00,  23.0, 1.221900911005e-01, nan
 229.27,   15.28, 1.130289718750e+00, 197.0, 1.502878506028e-01, nan
 248.18,    5.43, 1.130297850000e+00,   2.0, 7.706171874999e-05, nan
 244.26,   19.54, 1.130326800000e+00,  99.0, 2.071988216225e-01, nan
 241.52,   18.13, 1.130443221875e+00,  28.0, 1.600683518415e-01, nan
  39.20,   86.55, 1.132873746875e+00,   2.0, 1.368828125003e-05, nan
  65.44,    5.44, 1.133927118750e+00,   3.0, 2.668614166667e-02, nan
  74.14,    3.41, 1.133928925000e+00,   2.0, 1.677870937500e-02, nan
  43.50,  230.20, 1.134815140625e+00,   2.0, 8.280135937500e-03, nan
  12.80,   14.52, 1.134905307812e+00,  21.0, 2.117201143601e-01, nan
 240.57,  126.33, 1.145023067187e+00,   2.0, 4.095855390625e-02, nan
  38.15,   51.89, 1.145796156250e+00,   2.0, 4.909044062500e-02, nan
 156.80,  162.98, 1.149612198437e+00,  11.0, 9.275259744318e-02, nan
  28.37,   98.20, 1.151480603125e+00,  58.0, 2.570903867996e-01, nan
 239.73,  213.88, 1.153868745313e+00,  15.0, 5.160795020833e-02, nan
 237.98,  201.70, 1.153871281250e+00,   2.0, 4.513309687500e-02, nan
 244.59,  215.97, 1.153978451563e+00,   7.0, 5.158179888393e-02, nan
 232.51,    5.93, 1.157220893750e+00,   8.0, 1.022454609375e-01, nan
 114.22,  124.88, 1.157442360937e+00,   3.0, 3.163896822917e-02, nan
 124.45,  131.46, 1.157477478125e+00,   4.0, 3.566893906250e-02, nan
  91.80,   93.38, 1.157528118750e+00, 102.0, 1.951089631740e-01, nan
 149.15,  111.05, 1.158506220313e+00,   3.0, 7.715374218750e-02, nan
   7.81,  222.44, 1.160108357812e+00,   2.0, 1.034062499999e-04, nan
  14.77,  237.08, 1.160139770313e+00,   1.0, 0.000000000000e+00, nan
  -2.37,  233.64, 1.160140362500e+00,   2.0, 4.435937500000e-03, nan
  33.58,   99.49, 1.160951081250e+00,   2.0, 4.973881250000e-02, nan
