x [px], y [px], t [s], nPhotons [1], PSD value, t_relToExtTrigger [s]
  67.79,  237.97, 1.000873737500e+00,   5.0, 8.152140812500e-02, nan
 124.92,  192.43, 1.003265876562e+00,   5.0, 5.518075187500e-02, nan
 141.88,  198.87, 1.010525637500e+00,   1.0, 0.000000000000e+00, nan
 105.67,  154.88, 1.012093817188e+00,   3.0, 8.868480208333e-03, nan
 191.68,  161.47, 1.020336707812e+00,   2.0, 9.744531250022e-06, nan
  24.35,   87.30, 1.021078520312e+00,   4.0, 6.037734375000e-04, nan
  22.10,   95.28, 1.021090692188e+00,   2.0, 1.031756250000e-03, nan
  17.95,   95.33, 1.021116850000e+00,   2.0, 2.214062500000e-03, nan
 131.11,  228.42, 1.022018703125e+00,   3.0, 9.859243750000e-03, nan
 139.45,  233.15, 1.022024754687e+00,   2.0, 2.450807812500e-03, nan
 142.82,  243.29, 1.022376337500e+00,   1.0, 0.000000000000e+00, nan
 124.62,  114.47, 1.025379275000e+00,   1.0, 0.000000000000e+00, nan
  91.03,  120.85, 1.026687062500e+00,  21.0, 5.517580401786e-02, nan
  91.91,  120.39, 1.026696970312e+00,   5.0, 4.391934562500e-02, nan
 110.67,  100.52, 1.026987410937e+00,   5.0, 3.614348906250e-02, nan
 115.77,   18.97, 1.027066189062e+00,  15.0, 1.369246759375e-01, nan
 137.08,  159.32, 1.030519695312e+00,   4.0, 5.004299179687e-02, nan
 207.95,  189.48, 1.032029700000e+00,   7.0, 3.348354799107e-02, nan
 202.12,  176.69, 1.032478845313e+00,   2.0, 1.777450781250e-02, nan
  66.03,  154.94, 1.042502140625e+00,   3.0, 2.265144270833e-03, nan
  69.23,  167.39, 1.042547023438e+00,   1.0, 0.000000000000e+00, nan
  86.03,   35.27, 1.042576857812e+00,   4.0, 3.306931250000e-03, nan
  85.54,   47.71, 1.042594840625e+00,   3.0, 1.645043125000e-02, nan
  56.05,  154.26, 1.045522448437e+00,   2.0, 4.913601640625e-02, nan
  -4.74,    9.50, 1.045795510937e+00,   2.0, 1.245484375000e-03, nan
 196.25,   52.20, 1.047737626563e+00,  16.0, 1.712225981445e-01, nan
 192.89,   30.51, 1.049725370313e+00,   7.0, 8.060274419643e-02, nan
  70.68,  116.03, 1.056719307812e+00,   2.0, 2.434428906250e-03, nan
 188.54,  188.15, 1.057203757812e+00,   4.0, 2.959236718750e-03, nan
 186.51,  182.52, 1.057240284375e+00,   2.0, 1.522195312500e-04, nan
 242.20,   66.63, 1.060486115625e+00,   5.0, 8.924510875000e-02, nan
 229.46,   75.14, 1.060496029687e+00,   4.0, 1.230539648438e-02, nan
 253.78,   65.02, 1.060570204687e+00,   2.0, 4.814570234375e-02, nan
 233.91,   78.11, 1.061952832812e+00,   2.0, 3.271690625000e-03, nan
 180.40,   50.58, 1.066319534375e+00,  15.0, 2.081988871875e-01, nan
 121.01,   96.67, 1.066952287500e+00,  11.0, 1.990843252841e-02, nan
 113.98,   98.15, 1.066958520313e+00,   2.0, 1.388515156250e-02, nan
 143.17,   95.86, 1.067121825000e+00,   5.0, 5.067868468750e-02, nan
 166.83,   48.19, 1.073517523437e+00,   3.0, 6.729907552083e-02, nan
 117.36,   33.56, 1.074290321875e+00,  38.0, 2.362922912007e-01, nan
 115.49,    8.94, 1.074481076562e+00,   2.0, 1.497023984375e-02, nan
  27.24,  130.30, 1.080180693750e+00,  10.0, 2.079749687500e-03, nan
 169.23,   37.42, 1.080624685937e+00,   6.0, 1.303574364583e-01, nan
  85.73,    5.35, 1.081562287500e+00,  20.0, 7.061888718750e-02, nan
  83.58,   18.68, 1.081572417187e+00,   8.0, 9.793052246094e-02, nan
  88.82,    1.21, 1.081860079687e+00,   6.0, 1.281341169271e-01, nan
  59.01,   93.81, 1.085917218750e+00,  21.0, 9.568150424107e-02, nan
  65.95,   67.81, 1.086030443750e+00,   8.0, 1.026817712891e-01, nan
  35.60,  207.06, 1.086034501562e+00,   2.0, 4.503756718750e-02, nan
  63.90,   84.87, 1.086216540625e+00,   3.0, 6.577788385417e-02, nan
 163.94,   97.36, 1.089693265625e+00,  12.0, 1.094962526042e-02, nan
 180.56,  148.52, 1.092499690625e+00,  36.0, 2.791120603733e-01, nan
  76.85,   52.44, 1.097593784375e+00,   3.0, 8.145654270833e-02, nan
  34.61,   56.02, 1.100241265625e+00,  19.0, 1.628674276316e-02, nan
  29.27,   47.92, 1.100249023437e+00,   6.0, 5.765280026042e-02, nan
  87.36,   65.88, 1.101308682813e+00,   2.0, 3.055352187500e-02, nan
 248.98,  175.50, 1.102443548437e+00,  14.0, 8.922362834821e-03, nan
 253.60,  178.02, 1.102458262500e+00,   2.0, 1.845807265625e-02, nan
 242.72,  187.33, 1.102473229687e+00,  12.0, 1.352519764323e-01, nan
 250.26,  191.45, 1.102504953125e+00,   2.0, 1.818654453125e-02, nan
 223.30,   31.36, 1.106745314062e+00,  22.0, 3.119827869318e-02, nan
 220.66,   20.70, 1.106745815625e+00,  12.0, 3.342004518229e-02, nan
  20.65,   49.75, 1.107844323437e+00,   7.0, 4.800914375000e-02, nan
  17.19,  102.29, 1.108688059375e+00,   2.0, 3.239854609375e-02, nan
 233.96,  198.56, 1.109018925000e+00,   4.0, 1.163248984375e-02, nan
  41.55,  146.65, 1.112879964063e+00,   3.0, 3.968846145833e-02, nan
 253.01,  244.55, 1.115104956250e+00,   1.0, 0.000000000000e+00, nan
 249.39,  254.96, 1.115163078125e+00,   2.0, 2.500362500000e-03, nan
  84.55,    8.82, 1.118862585937e+00,   3.0, 6.019153802083e-02, nan
 169.95,   48.64, 1.128226510938e+00,   2.0, 2.258348046875e-02, nan
 177.01,  238.11, 1.130800696875e+00,  28.0, 2.709657348214e-01, nan
  83.85,  228.55, 1.132218323437e+00,  40.0, 3.111788764063e-01, nan
 225.43,   18.18, 1.141367478125e+00,   5.0, 6.076031249993e-05, nan
 213.05,  227.46, 1.156332117187e+00,   4.0, 3.717440234375e-02, nan
 257.19,   77.75, 1.157070587500e+00,   5.0, 9.715620531250e-02, nan
 228.60,  156.11, 1.157092223437e+00,   1.0, 0.000000000000e+00, nan
 191.76,  120.43, 1.157099946875e+00,  36.0, 1.070666539931e-01, nan
 210.73,  154.36, 1.163002157813e+00,   2.0, 1.381672031250e-02, nan
 172.53,  147.05, 1.163323401563e+00,  44.0, 2.614508231534e-01, nan
  68.96,    3.17, 1.164148204688e+00,   2.0, 5.611015624996e-05, nan
 172.63,   69.91, 1.165711151563e+00,   3.0, 9.263719791667e-03, nan
 168.41,   60.17, 1.165787879687e+00,   2.0, 3.707474218750e-03, nan
   2.94,   52.68, 1.167585576562e+00,   1.0, 0.000000000000e+00, nan
  61.97,   99.84, 1.170573968750e+00,   4.0, 2.024882812507e-05, nan
 159.71,   49.87, 1.173197409375e+00,   1.0, 0.000000000000e+00, nan
  21.87,   81.10, 1.173374406250e+00,   1.0, 0.000000000000e+00, nan
 202.64,   92.84, 1.176545267187e+00,  20.0, 1.806441390625e-02, nan
 203.38,   93.96, 1.176545623438e+00,   4.0, 7.381367187492e-05, nan
 217.96,   64.04, 1.176561785937e+00,  11.0, 5.462084801136e-02, nan
 197.65,  115.96, 1.176571998438e+00,  20.0, 1.187712601562e-01, nan
 230.46,   97.65, 1.176574537500e+00,  26.0, 1.935104004207e-01, nan
 178.42,  134.47, 1.185170417187e+00,   9.0, 8.002493923611e-02, nan
  85.01,   93.09, 1.187933792187e+00,   1.0, 0.000000000000e+00, nan
 176.98,  147.20, 1.188163390625e+00,   2.0, 4.347925703125e-02, nan
 222.15,   79.07, 1.189185829687e+00,   1.0, 0.000000000000e+00, nan
  83.83,   30.62, 1.190567926562e+00,   1.0, 0.000000000000e+00, nan
 207.15,   60.99, 1.190853714062e+00,   4.0, 4.835077890625e-02, nan
 209.62,  141.64, 1.196899095313e+00,  49.0, 2.561299042730e-01, nan
 186.58,  219.29, 1.199104215625e+00,   2.0, 5.417330468750e-03, nan
  15.08,  188.63, 1.207826876562e+00,  25.0, 1.347971931250e-02, nan
  12.72,  178.50, 1.207855621875e+00,   3.0, 4.293268489583e-02, nan
   3.16,  188.98, 1.208002240625e+00,   2.0, 4.331741953125e-02, nan
  10.98,  205.37, 1.209033870312e+00,   2.0, 2.954546406250e-02, nan
 189.17,  238.91, 1.210237382812e+00,   1.0, 0.000000000000e+00, nan
  71.28,    1.91, 1.212377550000e+00,   6.0, 8.249606510417e-02, nan
 202.48,  119.46, 1.215977973438e+00,   1.0, 0.000000000000e+00, nan
 181.38,  126.18, 1.216003515625e+00,   4.0, 3.217265546875e-02, nan
  31.53,  138.65, 1.217347946875e+00,   1.0, 0.000000000000e+00, nan
  74.15,  219.11, 1.217806218750e+00,   4.0, 6.598032812500e-03, nan
  47.26,  206.45, 1.217818631250e+00,  38.0, 1.809842655428e-01, nan
 142.97,   68.85, 1.219284732813e+00,  36.0, 1.047814302951e-01, nan
 119.84,  202.06, 1.223329909375e+00,   9.0, 3.654825295139e-02, nan
 150.33,  220.39, 1.223404442187e+00,   9.0, 8.888249305556e-02, nan
  71.11,   25.39, 1.225070607812e+00,   2.0, 4.905866640625e-02, nan
 127.79,   44.53, 1.225439107812e+00,   4.0, 4.724826562500e-02, nan
 124.21,  244.35, 1.225988959375e+00,  53.0, 4.385925056014e-02, nan
 103.17,  245.34, 1.226021954687e+00,  31.0, 3.830510433468e-02, nan
 115.18,  239.17, 1.226041176562e+00,   5.0, 1.744005968750e-02, nan
 143.10,  239.22, 1.226111354687e+00,  29.0, 2.142994174030e-01, nan
 144.41,  251.56, 1.227516332813e+00,  11.0, 7.870969701705e-02, nan
 129.43,  194.33, 1.229474490625e+00,   2.0, 1.073822656250e-03, nan
 157.89,   64.98, 1.234484753125e+00,   7.0, 8.035387410714e-02, nan
 119.09,  231.40, 1.237379656250e+00,   1.0, 0.000000000000e+00, nan
 118.95,  161.11, 1.240006184375e+00,  34.0, 1.919502166820e-01, nan
 187.55,  209.30, 1.241820082812e+00,   2.0, 4.636184531250e-02, nan
  91.30,  250.69, 1.244244689062e+00,   4.0, 2.483218828125e-02, nan
  79.72,  248.50, 1.245168621875e+00,   3.0, 6.876901302083e-02, nan
 228.00,  124.62, 1.258489020312e+00,  44.0, 2.396441181463e-01, nan
 222.12,  127.56, 1.258496995313e+00,   1.0, 0.000000000000e+00, nan
 242.11,  205.76, 1.261713857813e+00,  18.0, 7.212473020833e-02, nan
 197.83,  114.05, 1.265739879687e+00,   2.0, 3.909166328125e-02, nan
   4.56,  223.23, 1.266605184375e+00,   9.0, 2.370671006944e-03, nan
   6.78,  220.18, 1.266605693750e+00,   2.0, 7.345945312500e-04, nan
 161.44,  253.87, 1.270462734375e+00,  18.0, 1.028003003472e-02, nan
 147.11,  251.53, 1.270522310937e+00,  11.0, 5.755864630682e-02, nan
 146.50,  242.80, 1.270555754687e+00,   7.0, 6.447624352679e-02, nan
 145.36,  247.98, 1.270616404687e+00,   3.0, 6.480119322917e-02, nan
  39.04,  248.08, 1.271150204687e+00,  10.0, 7.675059375000e-03, nan
  37.54,  242.47, 1.271179259375e+00,   2.0, 4.616328124996e-05, nan
  67.98,  139.62, 1.271221398438e+00, 112.0, 4.561279141323e-01, nan
 117.48,   58.93, 1.272595517187e+00,   1.0, 0.000000000000e+00, nan
 136.02,   57.26, 1.273012004687e+00,   2.0, 4.325867109375e-02, nan
 163.93,   98.78, 1.273973309375e+00,  32.0, 2.665899389648e-02, nan
 149.96,   99.56, 1.273973703125e+00,   8.0, 2.812351035156e-02, nan
 156.27,  114.75, 1.273978112500e+00,   5.0, 2.620640875000e-02, nan
 172.30,  105.56, 1.274039131250e+00,   3.0, 2.116819947917e-02, nan
 164.63,  188.49, 1.277450767187e+00,  28.0, 1.980880747768e-02, nan
 167.73,  191.74, 1.277455971875e+00,   7.0, 3.842238370536e-02, nan
 241.54,  192.31, 1.280102175000e+00,  11.0, 1.024117742898e-01, nan
 143.38,  180.12, 1.283057310937e+00,   4.0, 3.592705703125e-02, nan
 176.02,  157.17, 1.294206862500e+00,  14.0, 1.559030803571e-01, nan
 205.17,  173.33, 1.296259748438e+00,  49.0, 1.759470824298e-01, nan
 172.69,   88.27, 1.301210796875e+00,   3.0, 1.236584114583e-02, nan
 181.01,   95.63, 1.301214468750e+00,   1.0, 0.000000000000e+00, nan
 240.56,  210.84, 1.303027384375e+00,   3.0, 1.871575416667e-02, nan
  62.04,  253.50, 1.304175678125e+00,   3.0, 3.263278125000e-03, nan
  58.43,  205.88, 1.304218273437e+00,   6.0, 1.027086958333e-01, nan
  28.97,  214.39, 1.304263953125e+00,  24.0, 1.146198507812e-01, nan
  68.16,  245.99, 1.306164225000e+00,   2.0, 2.188858593750e-03, nan
 246.94,   93.06, 1.306182142187e+00,  13.0, 1.178148268029e-01, nan
 239.14,   94.30, 1.309448592187e+00,   2.0, 4.700392812500e-02, nan
  20.72,  110.13, 1.310583337500e+00,   2.0, 1.049140624998e-05, nan
  18.26,  121.99, 1.310728170312e+00,   1.0, 0.000000000000e+00, nan
 115.61,  103.09, 1.317821207813e+00,  46.0, 1.570514417120e-01, nan
 129.51,   73.34, 1.325721790625e+00,   2.0, 1.807825078125e-02, nan
 246.44,   12.38, 1.327814981250e+00,  15.0, 6.457559583333e-03, nan
 251.80,   12.54, 1.327831281250e+00,   2.0, 6.177265625000e-04, nan
 242.35,   10.39, 1.327847520312e+00,   2.0, 2.091547109375e-02, nan
 137.50,  134.93, 1.328602175000e+00,  51.0, 1.391013395221e-01, nan
  72.88,  166.49, 1.329333678125e+00, 134.0, 2.975538657999e-01, nan
  59.66,  153.03, 1.329371270313e+00,  11.0, 5.588000653409e-02, nan
  67.92,  123.12, 1.329402475000e+00,   2.0, 1.014385234375e-02, nan
 160.08,    4.35, 1.334627289062e+00,   7.0, 5.037363392857e-03, nan
 172.90,   17.42, 1.334773510937e+00,   9.0, 2.925237951389e-02, nan
 212.51,   87.54, 1.334973415625e+00,   8.0, 1.250804160156e-01, nan
 117.60,  172.12, 1.336516950000e+00,   9.0, 8.767355902777e-04, nan
 112.74,  162.26, 1.336518217187e+00,   4.0, 6.026966328125e-02, nan
  96.59,  161.54, 1.336526045312e+00,   4.0, 7.134355000000e-02, nan
 134.25,  142.91, 1.336548448437e+00,  33.0, 3.058434053504e-01, nan
 110.15,  141.71, 1.343125159375e+00,   1.0, 0.000000000000e+00, nan
  33.99,  142.99, 1.344225507812e+00,  19.0, 1.357431703125e-01, nan
  46.90,  128.70, 1.346709979687e+00,   2.0, 1.500171875000e-04, nan
  78.77,  198.32, 1.348778079687e+00,   4.0, 1.565672187500e-02, nan
  64.54,  143.32, 1.348921881250e+00,  13.0, 1.397797546875e-01, nan
  54.29,  161.44, 1.351087776563e+00,  10.0, 2.283850156250e-03, nan
  63.63,  161.35, 1.351089720312e+00,   4.0, 2.677028085938e-02, nan
 111.87,   16.82, 1.351396282812e+00,  34.0, 1.657145066636e-01, nan
 124.93,   10.40, 1.351426137500e+00,  10.0, 4.357102296875e-02, nan
 186.72,  181.80, 1.352429654687e+00,   3.0, 6.145739218750e-02, nan
 218.20,    3.41, 1.356759807812e+00,   3.0, 8.600008333333e-03, nan
 225.55,  141.46, 1.360641029688e+00,   2.0, 3.182031249938e-06, nan
 232.10,  113.61, 1.360655906250e+00,  11.0, 1.965104166193e-01, nan
 211.47,    9.54, 1.360880185937e+00,   1.0, 0.000000000000e+00, nan
  40.99,  223.44, 1.361678029687e+00,   2.0, 3.189872656250e-02, nan
  16.90,  238.31, 1.361862265625e+00,  21.0, 1.000826786458e-01, nan
 112.87,    9.48, 1.365393139063e+00,   6.0, 4.665233802083e-02, nan
  41.72,  146.29, 1.366687123437e+00,  12.0, 1.336269356771e-01, nan
 186.87,   22.47, 1.371773778125e+00,   3.0, 3.149610937500e-03, nan
 161.70,  134.60, 1.372712526562e+00,  22.0, 1.789882387074e-01, nan
 172.52,  176.91, 1.373140585937e+00,   3.0, 7.399841354167e-02, nan
 139.80,    8.84, 1.375931543750e+00,   5.0, 7.743283000000e-02, nan
 210.89,   80.80, 1.376848514062e+00,   6.0, 3.498248958333e-03, nan
 140.04,  234.79, 1.384973465625e+00,   6.0, 8.468849166667e-02, nan
 149.72,  236.24, 1.388369889063e+00,   3.0, 6.174580989583e-02, nan
  48.02,  138.75, 1.391756101562e+00,   8.0, 1.038537460937e-01, nan
 223.80,  169.24, 1.392026909375e+00,   9.0, 8.718029531250e-02, nan
 138.30,    1.03, 1.392327140625e+00,   4.0, 3.348825742188e-02, nan
 100.42,   93.54, 1.393851303125e+00,   9.0, 1.347171284722e-02, nan
 106.09,   92.85, 1.393864600000e+00,   1.0, 0.000000000000e+00, nan
  43.64,  200.77, 1.394806985937e+00,   2.0, 7.481507812500e-03, nan
  41.77,   14.79, 1.397373753125e+00,  25.0, 2.767463106250e-02, nan
  46.59,   19.73, 1.397383417187e+00,   2.0, 1.575358437500e-02, nan
  46.57,    8.38, 1.397470671875e+00,   2.0, 1.573181328125e-02, nan
  82.90,  164.48, 1.404642539062e+00,   1.0, 0.000000000000e+00, nan
 248.53,  143.05, 1.407098709375e+00,   1.0, 0.000000000000e+00, nan
 199.49,  143.50, 1.407988921875e+00,   6.0, 9.034475468750e-02, nan
 101.16,    4.92, 1.408648945312e+00,   3.0, 6.809917916667e-02, nan
  17.36,  215.68, 1.410009040625e+00,   3.0, 2.769061406250e-02, nan
  26.39,  237.63, 1.410258881250e+00,   4.0, 5.135291250000e-02, nan
  40.82,   78.88, 1.411821756250e+00,  34.0, 2.415400027574e-02, nan
  40.53,   81.51, 1.411823964062e+00,  14.0, 3.258202734375e-02, nan
  65.43,   70.13, 1.411837300000e+00,  26.0, 1.632113049279e-01, nan
  60.20,   79.85, 1.411842964062e+00,  10.0, 1.386271415625e-01, nan
  53.99,   85.40, 1.412764554687e+00,   2.0, 1.548410937500e-03, nan
  54.65,   65.79, 1.415685512500e+00,   3.0, 1.546213906250e-02, nan
  13.25,  247.21, 1.418934642187e+00,   7.0, 9.354914508929e-03, nan
   4.36,  243.05, 1.418941140625e+00,   3.0, 6.566331145833e-02, nan
   7.70,  260.31, 1.419370048438e+00,   1.0, 0.000000000000e+00, nan
  21.61,  253.08, 1.420171339062e+00,   2.0, 2.784105156250e-02, nan
 137.51,  137.28, 1.423248031250e+00,   8.0, 1.475902851562e-02, nan
 174.81,  140.01, 1.423250450000e+00,   4.0, 6.440859453125e-02, nan
  59.00,  183.68, 1.431319732813e+00,  31.0, 2.000651732863e-01, nan
  27.10,  199.33, 1.431543845313e+00,   5.0, 8.028809343750e-02, nan
  86.94,  148.26, 1.431656868750e+00,   2.0, 4.123026562500e-03, nan
 124.76,  105.99, 1.434415312500e+00,   4.0, 4.050047226563e-02, nan
 207.60,  178.52, 1.436248207812e+00,   5.0, 8.988750312500e-03, nan
 206.63,  182.67, 1.436289978125e+00,   2.0, 9.220914062500e-03, nan
 101.41,  176.82, 1.438586479687e+00,   3.0, 6.244786354167e-02, nan
  77.84,  232.77, 1.439038526562e+00,   2.0, 3.769706328125e-02, nan
  77.94,  136.89, 1.439902709375e+00,   1.0, 0.000000000000e+00, nan
 240.37,  225.80, 1.442567209375e+00,  39.0, 1.148394664663e-01, nan
 241.99,  224.90, 1.442865623437e+00,   7.0, 1.031834975446e-01, nan
 161.99,  195.65, 1.445243689063e+00,   2.0, 1.931379687500e-03, nan
   6.04,   12.12, 1.445356540625e+00,  20.0, 4.316717414062e-02, nan
   9.28,   20.17, 1.445508765625e+00,   2.0, 1.223469843750e-02, nan
   2.60,   23.57, 1.445569979687e+00,   2.0, 9.482064062500e-03, nan
 111.50,  108.51, 1.446207276563e+00,   2.0, 3.266533281250e-02, nan
 213.94,  175.57, 1.446325089062e+00,   2.0, 4.210980468750e-03, nan
 182.00,  254.68, 1.446351460937e+00,   3.0, 7.699218750005e-05, nan
 179.84,  239.42, 1.446364023437e+00,   2.0, 6.659325000000e-03, nan
 170.38,  258.93, 1.446368704688e+00,   2.0, 3.713134140625e-02, nan
 236.38,  221.40, 1.449692500000e+00,   7.0, 6.818571696429e-02, nan
 166.26,  124.96, 1.451675787500e+00,   5.0, 1.116773150000e-01, nan
  81.75,  217.85, 1.452449964062e+00,   2.0, 3.095910703125e-02, nan
 230.59,  258.27, 1.452601571875e+00,   2.0, 2.959981406250e-02, nan
 225.88,   33.79, 1.454429960937e+00,  11.0, 2.437989488636e-02, nan
 245.12,   44.32, 1.454511196875e+00,  53.0, 1.811820048054e-01, nan
 223.82,   22.40, 1.454654200000e+00,   7.0, 3.185215669643e-02, nan
  39.15,  144.92, 1.460259253125e+00,   5.0, 4.367154250000e-02, nan
 233.46,  136.46, 1.467539490625e+00,   2.0, 4.473081171875e-02, nan
  36.68,  152.47, 1.468694096875e+00,   2.0, 3.137697109375e-02, nan
 250.82,   44.17, 1.472906806250e+00,   2.0, 1.381382812500e-03, nan
 151.07,  179.42, 1.473045793750e+00,  39.0, 2.028959822115e-01, nan
 126.94,  174.18, 1.473061543750e+00,  13.0, 1.017281622596e-01, nan
 147.75,  221.52, 1.473820503125e+00,   4.0, 4.338312890625e-03, nan
 244.61,   22.52, 1.476938590625e+00,   2.0, 7.182784375000e-03, nan
 112.36,  201.37, 1.478485017187e+00,  47.0, 2.753159765957e-01, nan
  17.37,  147.76, 1.478638067187e+00,   3.0, 2.991141145833e-03, nan
 120.75,  127.79, 1.478849896875e+00,   2.0, 5.844543750000e-03, nan
 232.60,   49.03, 1.479476793750e+00,   1.0, 0.000000000000e+00, nan
  51.41,  121.63, 1.481511218750e+00,  11.0, 8.747151576705e-02, nan
  80.42,  152.17, 1.481560807812e+00,   9.0, 1.599224065972e-01, nan
 230.25,   63.17, 1.487156432812e+00,  13.0, 8.700402079327e-02, nan
  -2.69,    0.18, 1.487468681250e+00,   4.0, 3.838246015625e-02, nan
 130.51,   59.35, 1.489296470313e+00,  12.0, 8.608918307292e-02, nan
 122.82,  153.67, 1.489665787500e+00,   2.0, 8.069933593750e-03, nan
 225.23,  165.19, 1.492412178125e+00,   2.0, 1.946487890625e-02, nan
  44.31,  133.90, 1.494093354687e+00,   3.0, 5.601201666667e-02, nan
 117.89,  198.64, 1.499282662500e+00,   2.0, 7.343750000333e-07, nan
 131.63,  193.25, 1.499285439062e+00,   2.0, 3.776455625000e-02, nan
  66.84,  182.02, 1.502602045312e+00,  10.0, 7.536908906250e-02, nan
  90.90,  188.86, 1.510134729687e+00,   5.0, 1.582023718750e-02, nan
  73.04,  185.48, 1.510152918750e+00,  15.0, 2.028407032292e-01, nan
  85.62,  206.08, 1.514307865625e+00,   2.0, 1.634796562500e-02, nan
  44.78,  130.38, 1.517076034375e+00,   2.0, 3.012351953125e-02, nan
  78.35,   98.17, 1.519157156250e+00,  11.0, 5.214569744318e-02, nan
  72.58,  104.74, 1.519273742187e+00,   2.0, 2.675921171875e-02, nan
  96.95,  258.03, 1.520758695312e+00,   9.0, 1.150298611111e-02, nan
 103.83,  259.94, 1.520775201563e+00,   3.0, 1.877921875000e-04, nan
 110.51,  235.18, 1.520841020313e+00,   5.0, 2.548214843750e-02, nan
 252.23,  187.07, 1.521233448437e+00,  14.0, 4.564790401786e-03, nan
 180.45,  116.54, 1.525311843750e+00,   2.0, 3.193358828125e-02, nan
  18.31,  190.13, 1.526993076562e+00,   1.0, 0.000000000000e+00, nan
  13.96,  126.55, 1.529526293750e+00,   1.0, 0.000000000000e+00, nan
  42.43,  175.92, 1.534865865625e+00,   2.0, 5.851603906250e-03, nan
 231.61,  121.38, 1.552968229688e+00,   2.0, 3.866475625000e-02, nan
  26.86,  206.25, 1.553199173437e+00,   2.0, 4.388388046875e-02, nan
 123.67,  249.63, 1.556052876562e+00,   5.0, 1.371455812500e-02, nan
  53.28,   45.67, 1.557620420312e+00,   9.0, 5.026183680556e-03, nan
 231.90,   68.48, 1.559118748437e+00,   1.0, 0.000000000000e+00, nan
 140.59,   61.80, 1.559840920312e+00,   2.0, 4.373154296875e-02, nan
  22.04,   45.44, 1.561978053125e+00,  19.0, 1.789022717105e-01, nan
  78.16,   71.96, 1.566010031250e+00,   2.0, 1.748684531250e-02, nan
 168.06,   40.64, 1.573403923437e+00,   9.0, 2.726501736111e-03, nan
 161.49,  223.01, 1.574988492187e+00,  50.0, 3.134077715000e-01, nan
 231.58,   66.87, 1.578893950000e+00,  15.0, 1.485281375000e-01, nan
 103.86,   35.62, 1.578984064062e+00,   6.0, 1.670285572917e-02, nan
  99.77,   34.54, 1.578984535937e+00,   6.0, 5.849375937500e-02, nan
  94.36,   44.34, 1.579127521875e+00,   6.0, 3.522700364583e-02, nan
  89.55,  153.67, 1.581035304687e+00,   3.0, 6.558910937500e-02, nan
 191.28,   70.11, 1.583404845313e+00,  40.0, 9.014305855469e-02, nan
 193.71,  106.46, 1.587023925000e+00,   4.0, 2.499782812500e-03, nan
 145.62,  187.89, 1.587123323437e+00,   4.0, 6.783979531250e-02, nan
 167.80,   82.96, 1.591000868750e+00,  20.0, 1.731594499219e-01, nan
  27.66,   57.43, 1.591682890625e+00,  19.0, 1.526851875822e-01, nan
  19.50,   57.96, 1.591686921875e+00,   3.0, 3.838767552083e-02, nan
  66.22,  117.03, 1.593408376563e+00,  22.0, 2.229065385653e-01, nan
 217.07,  228.96, 1.595358400000e+00,  16.0, 1.174718700195e-01, nan
 191.97,   22.78, 1.595611993750e+00,   9.0, 3.425529322917e-02, nan
  50.51,   69.48, 1.600722979687e+00,  16.0, 1.463239615234e-01, nan
 228.44,  225.21, 1.606303403125e+00,   5.0, 7.146157781250e-02, nan
 181.89,  136.94, 1.606420542187e+00,  39.0, 1.478679379407e-01, nan
 131.99,  143.00, 1.607130975000e+00,  15.0, 8.918196885417e-02, nan
  60.94,  167.71, 1.609740545312e+00,   2.0, 3.569245390625e-02, nan
 243.45,   43.09, 1.613010751562e+00,   2.0, 3.802157421875e-02, nan
 197.80,   36.01, 1.618057904687e+00,  11.0, 1.900344772727e-02, nan
   6.07,  212.22, 1.619960010937e+00,   9.0, 1.047609664931e-01, nan
  97.54,   48.33, 1.621202229687e+00,   1.0, 0.000000000000e+00, nan
 183.69,  220.78, 1.627394848437e+00,   2.0, 2.675972968750e-02, nan
 245.96,  110.08, 1.630009678125e+00,   2.0, 1.164296875000e-05, nan
 191.33,   60.72, 1.632953629688e+00,   7.0, 8.178258973214e-02, nan
  89.64,  171.43, 1.637768073437e+00,   2.0, 3.481942031250e-02, nan
 190.88,   55.01, 1.643518389063e+00,   1.0, 0.000000000000e+00, nan
 162.71,   76.11, 1.649127720312e+00,  17.0, 6.847659981618e-02, nan
 183.96,   79.26, 1.651517592187e+00,   2.0, 3.654364062500e-02, nan
 215.27,  222.37, 1.653902987500e+00,   2.0, 3.986718749993e-05, nan
  10.06,  216.74, 1.657213075000e+00,   2.0, 4.718578124999e-04, nan
 109.98,   97.77, 1.657380914062e+00,  12.0, 8.817649739583e-03, nan
 113.16,   93.26, 1.657381479687e+00,   3.0, 2.780432291667e-04, nan
 126.75,  154.03, 1.658562175000e+00,   7.0, 7.366513839286e-03, nan
 125.80,  139.54, 1.658597967187e+00,   2.0, 5.788492187500e-04, nan
  56.67,  186.24, 1.659716939062e+00,   4.0, 6.937023281250e-02, nan
  56.87,  252.99, 1.676623392188e+00,  14.0, 5.446715178571e-03, nan
  64.71,  249.62, 1.676634954687e+00,   1.0, 0.000000000000e+00, nan
  49.37,  248.75, 1.676670871875e+00,   2.0, 2.208267187500e-03, nan
 157.22,  195.62, 1.677326950000e+00,  30.0, 1.381112135417e-01, nan
 155.78,  173.65, 1.677327064062e+00,   4.0, 6.449882812498e-05, nan
 124.34,  176.93, 1.677358792187e+00,   3.0, 6.497908854167e-02, nan
